epoch,accuracy,loss,val_accuracy,val_loss
0,0.9993457794189453,0.005939306225627661,NA,NA
1,0.9992162585258484,0.01319751888513565,NA,NA
2,0.9990969300270081,0.017321890220046043,NA,NA
3,0.9990621209144592,0.017816081643104553,NA,NA
4,0.9986595511436462,0.01675644889473915,NA,NA
5,0.9988844394683838,0.017214272171258926,NA,NA
6,0.99884432554245,0.018394874408841133,NA,NA
7,0.9989662766456604,0.014693280681967735,NA,NA
8,0.9982115626335144,0.029051177203655243,NA,NA
9,0.998469889163971,0.018719486892223358,NA,NA
10,0.9987088441848755,0.029214968904852867,NA,NA
11,0.9988784790039062,0.015523959882557392,NA,NA
12,0.9989989995956421,0.01131200697273016,NA,NA
13,0.9989492297172546,0.015573292039334774,NA,NA
14,0.9988646507263184,0.018028900027275085,NA,NA
15,0.9989577531814575,0.011821613647043705,NA,NA
16,0.9988803267478943,0.013120441697537899,NA,NA
17,0.999109148979187,0.006349415052682161,NA,NA
18,0.9991936683654785,0.00866139866411686,NA,NA
19,0.9991406798362732,0.007038154173642397,NA,NA
20,0.9991264343261719,0.013378642499446869,NA,NA
21,0.9990199208259583,0.019421903416514397,NA,NA
22,0.9988865256309509,0.009626198559999466,NA,NA
23,0.9991752505302429,0.021851202473044395,NA,NA
24,0.9990402460098267,0.012242105789482594,NA,NA
25,0.9989344477653503,0.01535903662443161,NA,NA
26,0.9991393089294434,0.015346444211900234,NA,NA
27,0.9989107251167297,0.011236773803830147,NA,NA
28,0.9985904097557068,0.012550443410873413,NA,NA
29,0.9990420937538147,0.01711750216782093,NA,NA
30,0.9989597797393799,0.014451856724917889,NA,NA
31,0.9991132616996765,0.007914054207503796,NA,NA
32,0.998916506767273,0.01231359038501978,NA,NA
33,0.9988210797309875,0.01602380909025669,NA,NA
34,0.9991022348403931,0.012375221587717533,NA,NA
35,0.9990130066871643,0.01757829077541828,NA,NA
36,0.9990487694740295,0.011536764912307262,NA,NA
37,0.99884432554245,0.015122386626899242,NA,NA
38,0.9983115792274475,0.023995939642190933,NA,NA
39,0.9990404844284058,0.009540567174553871,NA,NA
40,0.998982846736908,0.029006917029619217,NA,NA
41,0.9989314675331116,0.0236209686845541,NA,NA
42,0.9987579584121704,0.04850839450955391,NA,NA
43,0.998914897441864,0.034428659826517105,NA,NA
44,0.9988906979560852,0.032868437469005585,NA,NA
45,0.9988107085227966,0.06449079513549805,NA,NA
46,0.9991676807403564,0.014176527038216591,NA,NA
47,0.9989333152770996,0.03786179795861244,NA,NA
48,0.9984933733940125,0.046822067350149155,NA,NA
49,0.9987599849700928,0.032893091440200806,NA,NA
