epoch,accuracy,loss,val_accuracy,val_loss
0,0.9935399889945984,0.033202163875103,NA,NA
1,0.9948101043701172,0.02910679019987583,NA,NA
2,0.9960058927536011,0.02379412017762661,NA,NA
3,0.9967048168182373,0.020198838785290718,NA,NA
4,0.9968370795249939,0.01886846125125885,NA,NA
5,0.9968909621238708,0.018398260697722435,NA,NA
6,0.9970317482948303,0.01808336190879345,NA,NA
7,0.9970055818557739,0.01844906620681286,NA,NA
8,0.9971694946289062,0.017745763063430786,NA,NA
9,0.9969947338104248,0.01837875135242939,NA,NA
10,0.9971560835838318,0.01767437346279621,NA,NA
11,0.9972137212753296,0.017492614686489105,NA,NA
12,0.9972025752067566,0.017601817846298218,NA,NA
13,0.9972684979438782,0.017754340544342995,NA,NA
14,0.9972726106643677,0.017412222921848297,NA,NA
15,0.9972801804542542,0.01701618917286396,NA,NA
16,0.997342586517334,0.01677604764699936,NA,NA
17,0.9973669052124023,0.01671804115176201,NA,NA
18,0.9973522424697876,0.016879649832844734,NA,NA
19,0.9973757266998291,0.016735712066292763,NA,NA
20,0.997404158115387,0.016506733372807503,NA,NA
21,0.9973866939544678,0.017046550288796425,NA,NA
22,0.9974404573440552,0.01645125448703766,NA,NA
23,0.997458815574646,0.016372010111808777,NA,NA
24,0.9974523782730103,0.016355762258172035,NA,NA
25,0.9974661469459534,0.01626819558441639,NA,NA
26,0.9974454641342163,0.016980573534965515,NA,NA
27,0.997467041015625,0.01654052920639515,NA,NA
28,0.9974888563156128,0.016394032165408134,NA,NA
29,0.9974647164344788,0.016933783888816833,NA,NA
30,0.9974809885025024,0.016717147082090378,NA,NA
31,0.9974791407585144,0.016757631674408913,NA,NA
32,0.9974814653396606,0.01674901507794857,NA,NA
33,0.9975643754005432,0.01661563292145729,NA,NA
34,0.9975200891494751,0.016611000522971153,NA,NA
35,0.9975150227546692,0.016710860654711723,NA,NA
36,0.997502863407135,0.016693685203790665,NA,NA
37,0.9974470734596252,0.017603950574994087,NA,NA
38,0.9974870085716248,0.016894085332751274,NA,NA
39,0.9974417686462402,0.017404289916157722,NA,NA
40,0.9975208044052124,0.01656455732882023,NA,NA
41,0.9975134134292603,0.017126761376857758,NA,NA
42,0.9974915981292725,0.017152680084109306,NA,NA
43,0.9974785447120667,0.017943425104022026,NA,NA
44,0.9974879622459412,0.017428766936063766,NA,NA
45,0.9974907040596008,0.01753837987780571,NA,NA
46,0.997482180595398,0.017542319372296333,NA,NA
47,0.9974828958511353,0.01777081936597824,NA,NA
48,0.9974721074104309,0.017747819423675537,NA,NA
49,0.9975244402885437,0.0176162701100111,NA,NA
50,0.9974902272224426,0.017916278913617134,NA,NA
51,0.9974697828292847,0.018238166347146034,NA,NA
52,0.9974590539932251,0.018392052501440048,NA,NA
53,0.9975278973579407,0.017714442685246468,NA,NA
54,0.9975049495697021,0.018127668648958206,NA,NA
55,0.9975313544273376,0.017937634140253067,NA,NA
56,0.9974496364593506,0.01889631524682045,NA,NA
57,0.9974254965782166,0.01939045824110508,NA,NA
58,0.9975230693817139,0.018016841262578964,NA,NA
59,0.9974353313446045,0.01939813606441021,NA,NA
60,0.9974628686904907,0.018994245678186417,NA,NA
61,0.9974709153175354,0.01879384182393551,NA,NA
62,0.9974066019058228,0.019654713571071625,NA,NA
63,0.9975271821022034,0.018340665847063065,NA,NA
64,0.9974208474159241,0.019933167845010757,NA,NA
65,0.9974128603935242,0.019964948296546936,NA,NA
66,0.997416079044342,0.019741859287023544,NA,NA
67,0.9975150227546692,0.018642757087945938,NA,NA
68,0.9974190592765808,0.020030423998832703,NA,NA
69,0.9974886178970337,0.0189848430454731,NA,NA
