epoch,accuracy,loss,val_accuracy,val_loss
0,0.999756395816803,0.0020773077849298716,NA,NA
1,0.9998633861541748,0.002256531734019518,NA,NA
2,0.9998629093170166,0.0009667577687650919,NA,NA
3,0.9997614622116089,0.005604777950793505,NA,NA
4,0.9998822212219238,0.0045927586033940315,NA,NA
5,0.9999479055404663,0.0014928147429600358,NA,NA
6,0.9999945163726807,0.00010264792945235968,NA,NA
7,0.9999956488609314,6.691057933494449e-05,NA,NA
8,0.9999972581863403,4.463640652829781e-05,NA,NA
9,0.9999979138374329,1.456321024306817e-05,NA,NA
10,0.9999979138374329,1.759949554980267e-05,NA,NA
11,0.9999951720237732,9.099770977627486e-05,NA,NA
12,0.9999983906745911,2.051818955806084e-05,NA,NA
13,0.9999974966049194,9.913944268191699e-06,NA,NA
14,0.9999976754188538,2.350164322706405e-05,NA,NA
15,0.9999995231628418,1.2317397022343357e-06,NA,NA
16,0.9999926686286926,7.158942753449082e-05,NA,NA
17,0.9999979138374329,2.099116682074964e-05,NA,NA
18,0.9999991059303284,9.24034793570172e-06,NA,NA
19,0.9999992847442627,1.3275699529913254e-05,NA,NA
20,0.9999983906745911,1.9780618458753452e-05,NA,NA
21,0.9999991059303284,3.37709366249328e-06,NA,NA
22,0.9999991059303284,2.002498513320461e-05,NA,NA
23,0.9999992847442627,2.9123330023139715e-05,NA,NA
24,1.0,8.900957193525016e-10,NA,NA
25,0.9999997615814209,1.0785803397084237e-06,NA,NA
26,0.9999988675117493,8.195296686608344e-06,NA,NA
27,0.9999995231628418,2.0657873847085284e-06,NA,NA
28,0.9999997615814209,6.495606612588745e-07,NA,NA
29,0.9999995231628418,6.113599511081702e-07,NA,NA
30,0.9999995231628418,3.739949988812441e-06,NA,NA
31,1.0,4.477391790658203e-10,NA,NA
32,1.0,8.710293228873789e-13,NA,NA
33,1.0,3.6599061559172696e-08,NA,NA
34,0.9999988675117493,1.3040741578151938e-05,NA,NA
35,0.9999988675117493,9.081594726012554e-06,NA,NA
36,0.9999997615814209,9.230813589056197e-07,NA,NA
37,0.9999997615814209,1.810454023143393e-06,NA,NA
38,1.0,4.447166159632365e-12,NA,NA
39,1.0,2.0714935843046955e-12,NA,NA
40,1.0,1.6126650118379257e-14,NA,NA
41,0.9999997615814209,3.1375699904856447e-07,NA,NA
42,1.0,3.4584651115165954e-11,NA,NA
43,1.0,3.348904487054938e-10,NA,NA
44,0.9999992847442627,1.619397517060861e-05,NA,NA
45,0.9999979138374329,3.847253174171783e-05,NA,NA
46,0.9999995231628418,9.875009709503502e-06,NA,NA
47,1.0,1.001403604136697e-12,NA,NA
48,0.9999997615814209,2.3317472823691787e-06,NA,NA
49,1.0,2.0252279020471775e-10,NA,NA
