epoch,accuracy,loss,val_accuracy,val_loss
0,0.9998310208320618,0.00137691933196038,NA,NA
1,0.9998452663421631,0.0025679883547127247,NA,NA
2,0.9998124241828918,0.00581725686788559,NA,NA
3,0.9998491406440735,0.007860884070396423,NA,NA
4,0.9999260902404785,0.003756538964807987,NA,NA
5,0.9999954104423523,0.00022144507966004312,NA,NA
6,0.9999956488609314,0.00014841026859357953,NA,NA
7,0.9999974966049194,5.45599395991303e-05,NA,NA
8,0.9999933242797852,0.0002919228281825781,NA,NA
9,0.9999974966049194,6.351174670271575e-05,NA,NA
10,0.9999671578407288,0.0016386403003707528,NA,NA
11,0.999998152256012,3.199568891432136e-05,NA,NA
12,0.9999954104423523,0.00011341762728989124,NA,NA
13,0.9999988675117493,2.52739464485785e-05,NA,NA
14,0.9999979138374329,0.00012409299961291254,NA,NA
15,0.9999986290931702,2.0286284780013375e-05,NA,NA
16,0.9999992847442627,3.959523019148037e-05,NA,NA
17,0.9999992847442627,1.568071820656769e-05,NA,NA
18,0.9999991059303284,2.0937341105309315e-05,NA,NA
19,1.0,3.421795880332913e-27,NA,NA
20,1.0,5.2898862966303116e-28,NA,NA
21,1.0,2.900238661456146e-22,NA,NA
22,1.0,9.046407581028514e-24,NA,NA
23,1.0,2.76078420928441e-22,NA,NA
24,1.0,5.313687792824979e-22,NA,NA
25,1.0,1.7564509334031998e-22,NA,NA
26,1.0,5.560742998686606e-23,NA,NA
27,1.0,4.1265585123047297e-25,NA,NA
28,1.0,2.5169072419683845e-21,NA,NA
29,1.0,3.968332440417186e-24,NA,NA
30,1.0,1.335773879407415e-22,NA,NA
31,1.0,2.893936040769845e-17,NA,NA
32,1.0,2.86951478849542e-21,NA,NA
33,1.0,1.3039384627770483e-24,NA,NA
34,1.0,3.871564924212078e-23,NA,NA
35,1.0,1.580024144134742e-26,NA,NA
36,1.0,1.1119931663206016e-18,NA,NA
37,1.0,7.264606209484698e-27,NA,NA
38,1.0,5.810057249745296e-22,NA,NA
39,1.0,2.939459668010356e-25,NA,NA
40,1.0,2.2559963418035816e-20,NA,NA
41,1.0,6.4667991901901725e-25,NA,NA
42,1.0,1.526307012083339e-24,NA,NA
43,1.0,6.122968248192805e-25,NA,NA
44,1.0,3.879088120271215e-21,NA,NA
45,1.0,1.2871680687929548e-24,NA,NA
46,1.0,2.0432819035889408e-19,NA,NA
47,1.0,4.184718835809271e-21,NA,NA
48,1.0,1.787518239798913e-20,NA,NA
49,1.0,1.0735211656547876e-24,NA,NA
