epoch,accuracy,loss,val_accuracy,val_loss
0,0.9954777956008911,0.026820853352546692,NA,NA
1,0.9969096183776855,0.022050641477108,NA,NA
2,0.9976406097412109,0.01831439509987831,NA,NA
3,0.9979014992713928,0.016215385869145393,NA,NA
4,0.9980474710464478,0.014449112117290497,NA,NA
5,0.998172402381897,0.013612898997962475,NA,NA
6,0.998231828212738,0.01313189696520567,NA,NA
7,0.9982998967170715,0.012643840163946152,NA,NA
8,0.9983084797859192,0.012729655019938946,NA,NA
9,0.9983662962913513,0.012373887002468109,NA,NA
10,0.9983981847763062,0.012010660022497177,NA,NA
11,0.9984039664268494,0.012196344323456287,NA,NA
12,0.998429536819458,0.012005052529275417,NA,NA
13,0.9984581470489502,0.011706561781466007,NA,NA
14,0.9984710812568665,0.011655784212052822,NA,NA
15,0.9984872341156006,0.01156269758939743,NA,NA
16,0.9985032677650452,0.011537458747625351,NA,NA
17,0.9985111355781555,0.011398627422749996,NA,NA
18,0.9985233545303345,0.011473068036139011,NA,NA
19,0.9985353946685791,0.011235028505325317,NA,NA
20,0.99855637550354,0.011119519360363483,NA,NA
21,0.9985643625259399,0.011176904663443565,NA,NA
22,0.9985597729682922,0.011207141913473606,NA,NA
23,0.9985722303390503,0.011016633361577988,NA,NA
24,0.9985721111297607,0.011097464710474014,NA,NA
25,0.9985886812210083,0.011012041941285133,NA,NA
26,0.9985896348953247,0.011025861836969852,NA,NA
27,0.9986107349395752,0.010874652303755283,NA,NA
28,0.9985978603363037,0.011040451005101204,NA,NA
29,0.9986065030097961,0.010917196981608868,NA,NA
30,0.9986022114753723,0.01102729793637991,NA,NA
31,0.9986152648925781,0.010911368764936924,NA,NA
32,0.9986222982406616,0.01086425967514515,NA,NA
33,0.9986438751220703,0.01065873634070158,NA,NA
34,0.9986189007759094,0.010986312292516232,NA,NA
35,0.9986385107040405,0.010851798579096794,NA,NA
36,0.9986253976821899,0.010861765593290329,NA,NA
37,0.9986312985420227,0.010995297692716122,NA,NA
38,0.9986228346824646,0.011029253713786602,NA,NA
39,0.9986341595649719,0.010960989631712437,NA,NA
40,0.9986340403556824,0.011097298003733158,NA,NA
41,0.998645544052124,0.010849365964531898,NA,NA
42,0.9986339807510376,0.011010809801518917,NA,NA
43,0.9986302852630615,0.011094167828559875,NA,NA
44,0.9986479878425598,0.010886122472584248,NA,NA
45,0.9986554980278015,0.01081083808094263,NA,NA
46,0.9986624717712402,0.010869692079722881,NA,NA
47,0.9986536502838135,0.011023235507309437,NA,NA
48,0.9986714124679565,0.01097603514790535,NA,NA
49,0.998664140701294,0.01101683173328638,NA,NA
