epoch,accuracy,loss,val_accuracy,val_loss
0,0.9997279047966003,0.0018052984960377216,NA,NA
1,0.9997984170913696,0.0021752656903117895,NA,NA
2,0.9998083114624023,0.0035594950895756483,NA,NA
3,0.9999153017997742,0.0011385834077373147,NA,NA
4,0.9999779462814331,0.00024310598382726312,NA,NA
5,0.9999887347221375,0.00011645787890302017,NA,NA
6,0.99996417760849,0.0004797336005140096,NA,NA
7,0.9999681115150452,0.00026074732886627316,NA,NA
8,0.9999912977218628,0.0001018173061311245,NA,NA
9,0.9999972581863403,7.428560820699204e-06,NA,NA
10,0.9999991059303284,9.923172001435887e-06,NA,NA
11,0.9999979138374329,2.8135982574895024e-05,NA,NA
12,0.9999961256980896,5.9101490478497e-05,NA,NA
13,0.9999976754188538,2.5097193429246545e-05,NA,NA
14,0.9999986290931702,8.237471774918959e-06,NA,NA
15,0.9999910593032837,0.00015501369489356875,NA,NA
16,0.9999979138374329,1.207902460009791e-05,NA,NA
17,0.9999988675117493,2.8746486350428313e-05,NA,NA
18,0.9999974966049194,2.0723689885926433e-05,NA,NA
19,0.9999970197677612,3.440491127548739e-05,NA,NA
20,0.999998152256012,1.177587819256587e-05,NA,NA
21,0.9999967813491821,3.83020997105632e-05,NA,NA
22,0.9999983906745911,1.0022949027188588e-05,NA,NA
23,0.9999988675117493,4.863703452429036e-06,NA,NA
24,0.999998152256012,2.865590067813173e-05,NA,NA
25,0.9999988675117493,1.2083040928700939e-05,NA,NA
26,0.9999986290931702,2.037159720202908e-05,NA,NA
27,0.9999997615814209,2.8568504149006912e-06,NA,NA
28,0.9999991059303284,1.573477129568346e-05,NA,NA
29,0.9999961256980896,0.00010042194480774924,NA,NA
30,1.0,2.925753639360096e-09,NA,NA
31,0.9999992847442627,2.6848350898944773e-05,NA,NA
32,0.9999992847442627,3.6034805816598237e-05,NA,NA
33,0.999998152256012,3.211660077795386e-05,NA,NA
34,0.9999991059303284,1.4854833352728747e-05,NA,NA
35,0.9999995231628418,4.523283223534236e-06,NA,NA
36,0.9999991059303284,9.200701242662035e-06,NA,NA
37,0.9999995231628418,8.627710030850722e-07,NA,NA
38,0.9999992847442627,3.1233196295943344e-06,NA,NA
39,0.9999988675117493,2.4865941668394953e-05,NA,NA
40,0.9999991059303284,2.2852214897284284e-05,NA,NA
41,0.9999992847442627,1.3620709978567902e-05,NA,NA
42,0.9999995231628418,4.863634330831701e-07,NA,NA
43,0.9999995231628418,8.460886533612211e-07,NA,NA
44,0.9999997615814209,1.5127378901524935e-05,NA,NA
45,0.9999991059303284,2.8242548069101758e-05,NA,NA
46,1.0,5.821268089789555e-08,NA,NA
47,0.9999988675117493,2.5777417249628343e-05,NA,NA
48,0.9999986290931702,2.1291982193361036e-05,NA,NA
49,0.9999983906745911,2.546266478020698e-05,NA,NA
