epoch,accuracy,loss,val_accuracy,val_loss
0,0.9997634887695312,0.0013818987645208836,NA,NA
1,0.9997972846031189,0.002105858875438571,NA,NA
2,0.9998099207878113,0.0035773455165326595,NA,NA
3,0.9996349215507507,0.020885346457362175,NA,NA
4,0.9997416734695435,0.011891507543623447,NA,NA
5,0.9997919797897339,0.016793983057141304,NA,NA
6,0.9997396469116211,0.04073674976825714,NA,NA
7,0.9999072551727295,0.01405741274356842,NA,NA
8,0.9999894499778748,0.0011191618395969272,NA,NA
9,0.9999421238899231,0.006247351877391338,NA,NA
10,0.9999961256980896,0.0002589466457720846,NA,NA
11,0.9999974966049194,0.00016718600818421692,NA,NA
12,0.9999983906745911,7.479705527657643e-05,NA,NA
13,0.9999972581863403,6.027179551892914e-05,NA,NA
14,0.999998152256012,4.951069058733992e-05,NA,NA
15,0.9999983906745911,2.1883819499635138e-05,NA,NA
16,0.9999979138374329,4.368030568002723e-05,NA,NA
17,0.9999983906745911,1.409976448485395e-05,NA,NA
18,0.9999995231628418,2.86085628431465e-06,NA,NA
19,0.9999988675117493,1.6187343135243282e-05,NA,NA
20,0.9999997615814209,1.3719379694521194e-06,NA,NA
21,0.9999997615814209,6.999013749009464e-06,NA,NA
22,0.9999995231628418,4.438773430592846e-06,NA,NA
23,1.0,2.7125025781060685e-08,NA,NA
24,0.999998152256012,4.4856184103991836e-05,NA,NA
25,0.9999995231628418,3.537225438776659e-06,NA,NA
26,0.9999988675117493,1.1008977708115708e-05,NA,NA
27,0.9999991059303284,5.572875124926213e-06,NA,NA
28,0.9999991059303284,1.6283365766867064e-05,NA,NA
29,0.9999991059303284,9.053133908309974e-06,NA,NA
30,0.9999997615814209,2.9139729917915247e-07,NA,NA
31,0.9999995231628418,2.910722469096072e-05,NA,NA
32,0.9999991059303284,2.4038346964516677e-05,NA,NA
33,0.9999997615814209,3.011709623024217e-06,NA,NA
34,0.9999997615814209,1.451209868719161e-06,NA,NA
35,0.9999995231628418,7.498868399125058e-06,NA,NA
36,0.9999992847442627,3.716542778420262e-05,NA,NA
37,1.0,1.1532307553352439e-07,NA,NA
38,1.0,1.6824294180040056e-09,NA,NA
39,1.0,9.74917591101132e-10,NA,NA
40,1.0,9.555155600082799e-08,NA,NA
41,0.9999992847442627,2.6487996365176514e-05,NA,NA
42,0.9999992847442627,1.2972121112397872e-05,NA,NA
43,0.9999995231628418,3.5125731301377527e-06,NA,NA
44,1.0,3.8502061781853225e-12,NA,NA
45,1.0,9.334644433020133e-15,NA,NA
46,1.0,4.25859313091248e-11,NA,NA
47,1.0,1.516685665947648e-10,NA,NA
48,0.9999991059303284,4.324639121477958e-06,NA,NA
49,1.0,6.6471994737953705e-15,NA,NA
