epoch,accuracy,loss,val_accuracy,val_loss
0,0.9917716383934021,0.0420289970934391,NA,NA
1,0.9937406778335571,0.03620043769478798,NA,NA
2,0.9952057003974915,0.02879893034696579,NA,NA
3,0.995823860168457,0.02493875101208687,NA,NA
4,0.9962731599807739,0.02215556800365448,NA,NA
5,0.9965663552284241,0.019788190722465515,NA,NA
6,0.9965844750404358,0.020182369276881218,NA,NA
7,0.9967096447944641,0.01894276589155197,NA,NA
8,0.996830403804779,0.018378864973783493,NA,NA
9,0.9968643188476562,0.018176786601543427,NA,NA
10,0.9969024062156677,0.017795881256461143,NA,NA
11,0.9969428181648254,0.017676567658782005,NA,NA
12,0.99699866771698,0.017362093552947044,NA,NA
13,0.9970223307609558,0.017346832901239395,NA,NA
14,0.997051477432251,0.01716780662536621,NA,NA
15,0.9970969557762146,0.016807524487376213,NA,NA
16,0.9971113801002502,0.01695128157734871,NA,NA
17,0.997097373008728,0.017280880361795425,NA,NA
18,0.9971063733100891,0.017386097460985184,NA,NA
19,0.9970898628234863,0.01777726225554943,NA,NA
20,0.9971901774406433,0.016861462965607643,NA,NA
21,0.9971300363540649,0.017580633983016014,NA,NA
22,0.9971892833709717,0.016946053132414818,NA,NA
23,0.9971931576728821,0.01709412969648838,NA,NA
24,0.9972002506256104,0.017164915800094604,NA,NA
25,0.9972383975982666,0.016817979514598846,NA,NA
26,0.9971832633018494,0.01769576035439968,NA,NA
27,0.9972560405731201,0.017070576548576355,NA,NA
28,0.9972596764564514,0.017034485936164856,NA,NA
29,0.9972653985023499,0.01707623340189457,NA,NA
30,0.9972819685935974,0.016849137842655182,NA,NA
31,0.997248649597168,0.017525263130664825,NA,NA
32,0.9973381757736206,0.016222117468714714,NA,NA
33,0.997241735458374,0.017656810581684113,NA,NA
34,0.9973001480102539,0.016961436718702316,NA,NA
35,0.9973187446594238,0.01706712506711483,NA,NA
36,0.9972661137580872,0.017527997493743896,NA,NA
37,0.9973217248916626,0.017293788492679596,NA,NA
38,0.9973375201225281,0.016995009034872055,NA,NA
39,0.9973108768463135,0.017601149156689644,NA,NA
40,0.997372031211853,0.016868462786078453,NA,NA
41,0.9973205327987671,0.017674153670668602,NA,NA
42,0.9973487854003906,0.017243463546037674,NA,NA
43,0.99737548828125,0.016996582970023155,NA,NA
44,0.9974108338356018,0.016729384660720825,NA,NA
45,0.9973814487457275,0.017182566225528717,NA,NA
46,0.9973853230476379,0.017204131931066513,NA,NA
47,0.9973242282867432,0.017841612920165062,NA,NA
48,0.997398853302002,0.016949551180005074,NA,NA
49,0.9973538517951965,0.017750486731529236,NA,NA
