epoch,accuracy,loss,val_accuracy,val_loss
0,0.9997435212135315,0.0014988239854574203,NA,NA
1,0.9997784495353699,0.003053310327231884,NA,NA
2,0.9998340010643005,0.0013646549778059125,NA,NA
3,0.9999232888221741,0.0012621694477275014,NA,NA
4,0.9999880790710449,0.00010106748959515244,NA,NA
5,0.9999905824661255,8.091702329693362e-05,NA,NA
6,0.9999749660491943,0.00015131708642002195,NA,NA
7,0.9999972581863403,1.418485408066772e-05,NA,NA
8,0.999993085861206,3.748157905647531e-05,NA,NA
9,0.9999979138374329,1.1318903489154764e-05,NA,NA
10,0.9999970197677612,1.5609297406626865e-05,NA,NA
11,0.9999926686286926,4.168627128819935e-05,NA,NA
12,0.999996542930603,6.531902909046039e-05,NA,NA
13,0.9999983906745911,1.1367823390173726e-05,NA,NA
14,0.9999988675117493,1.0222689525107853e-05,NA,NA
15,0.9999983906745911,9.428012162970845e-06,NA,NA
16,0.9999979138374329,1.0963734894176014e-05,NA,NA
17,0.9999976754188538,1.6890915503608994e-05,NA,NA
18,0.999998152256012,1.178713318950031e-05,NA,NA
19,0.9999986290931702,9.824291737459134e-06,NA,NA
20,0.9999986290931702,7.315410130104283e-06,NA,NA
21,0.9999967813491821,2.8185046176076867e-05,NA,NA
22,0.9999986290931702,5.0954877224285156e-06,NA,NA
23,0.999998152256012,1.0694232514651958e-05,NA,NA
24,0.9999991059303284,9.880449397314806e-06,NA,NA
25,0.9999991059303284,3.5162033782398794e-06,NA,NA
26,0.9999991059303284,4.375156095193233e-06,NA,NA
27,0.9999986290931702,7.600100616400596e-06,NA,NA
28,1.0,1.0772445335760494e-07,NA,NA
29,0.9999992847442627,3.2445664146507625e-06,NA,NA
30,0.9999992847442627,2.1360235678002937e-06,NA,NA
31,0.9999991059303284,1.0523593118705321e-05,NA,NA
32,0.9999988675117493,9.959556336980313e-06,NA,NA
33,0.9999997615814209,1.6146749430845375e-06,NA,NA
34,0.9999972581863403,5.2563660574378446e-05,NA,NA
35,0.9999988675117493,5.5388404689438175e-06,NA,NA
36,0.9999997615814209,7.09853452462994e-07,NA,NA
37,0.9999991059303284,1.2779555618180893e-05,NA,NA
38,0.9999997615814209,2.3454619224594353e-07,NA,NA
39,0.9999992847442627,1.3993117136124056e-05,NA,NA
40,0.9999997615814209,8.938494829635601e-06,NA,NA
41,0.9999991059303284,5.0112203098251484e-06,NA,NA
42,1.0,2.7340670172293358e-08,NA,NA
43,0.9999995231628418,2.7113733267469797e-06,NA,NA
44,1.0,1.090754930821447e-09,NA,NA
45,1.0,4.1485934132445834e-10,NA,NA
46,1.0,2.185939901311329e-10,NA,NA
47,0.9999997615814209,4.35244965046877e-06,NA,NA
48,0.9999992847442627,6.8747262957913335e-06,NA,NA
49,0.9999991059303284,1.2666140719375107e-05,NA,NA
