epoch,accuracy,loss,val_accuracy,val_loss
0,0.9867116808891296,0.057154055684804916,NA,NA
1,0.9927197098731995,0.03616444766521454,NA,NA
2,0.9934732913970947,0.03321555629372597,NA,NA
3,0.994498074054718,0.028329389169812202,NA,NA
4,0.9938759207725525,0.031824905425310135,NA,NA
5,0.9940518140792847,0.03150728717446327,NA,NA
6,0.9941114187240601,0.031308818608522415,NA,NA
7,0.9942231774330139,0.031176719814538956,NA,NA
8,0.9942486882209778,0.031162414699792862,NA,NA
9,0.9950151443481445,0.027061758562922478,NA,NA
10,0.9942643642425537,0.03098888136446476,NA,NA
11,0.994264543056488,0.0309595949947834,NA,NA
12,0.9949480891227722,0.027237679809331894,NA,NA
13,0.9942654371261597,0.030937418341636658,NA,NA
14,0.9942672252655029,0.030929312109947205,NA,NA
15,0.9942720532417297,0.030920876190066338,NA,NA
16,0.9942842125892639,0.030917197465896606,NA,NA
17,0.9942932724952698,0.030914131551980972,NA,NA
18,0.9950570464134216,0.026899725198745728,NA,NA
19,0.9943405985832214,0.030917400494217873,NA,NA
20,0.9943653345108032,0.03091486543416977,NA,NA
21,0.9950581789016724,0.02724473550915718,NA,NA
22,0.9944036602973938,0.030923716723918915,NA,NA
23,0.9944288730621338,0.030924515798687935,NA,NA
24,0.9944460988044739,0.030926860868930817,NA,NA
