epoch,accuracy,loss,val_accuracy,val_loss
0,0.993392825126648,0.03365372121334076,NA,NA
1,0.9962717890739441,0.02202565036714077,NA,NA
2,0.9956101179122925,0.02560877799987793,NA,NA
3,0.9973035454750061,0.015794161707162857,NA,NA
4,0.9967723488807678,0.019092967733740807,NA,NA
5,0.996757447719574,0.019029682502150536,NA,NA
6,0.9974514245986938,0.015338143333792686,NA,NA
7,0.9969258308410645,0.018666714429855347,NA,NA
8,0.9968900680541992,0.018778212368488312,NA,NA
9,0.9975870847702026,0.014850528910756111,NA,NA
10,0.9964273571968079,0.022051354870200157,NA,NA
11,0.9976322054862976,0.014782873913645744,NA,NA
12,0.9971117973327637,0.01831795461475849,NA,NA
13,0.9970224499702454,0.018828801810741425,NA,NA
14,0.9976627826690674,0.015021653845906258,NA,NA
15,0.9971546530723572,0.01829122006893158,NA,NA
16,0.997094452381134,0.0185727346688509,NA,NA
17,0.9977139234542847,0.014883776195347309,NA,NA
18,0.9965798258781433,0.022338615730404854,NA,NA
19,0.9977080821990967,0.0152613315731287,NA,NA
20,0.9972076416015625,0.018387099727988243,NA,NA
21,0.9971374273300171,0.01874881610274315,NA,NA
22,0.9977626800537109,0.014809886924922466,NA,NA
23,0.9972772002220154,0.017953772097826004,NA,NA
24,0.997146725654602,0.01927960105240345,NA,NA
