epoch,accuracy,loss,val_accuracy,val_loss
0,0.9998813271522522,0.0003693211474455893,NA,NA
1,0.9995138645172119,0.0068857138976454735,NA,NA
2,0.9998059868812561,0.005008000414818525,NA,NA
3,1.0,0.00024111992388498038,NA,NA
4,0.9994344711303711,0.01376679539680481,NA,NA
5,0.9999997615814209,5.766488811786985e-06,NA,NA
6,0.9989526271820068,0.02211930602788925,NA,NA
7,1.0,5.7675201787787955e-06,NA,NA
8,0.9988182783126831,0.022019147872924805,NA,NA
9,1.0,1.858247884456432e-07,NA,NA
10,0.9986086487770081,0.029663000255823135,NA,NA
11,0.9999988675117493,1.2941309250891209e-05,NA,NA
12,0.9989307522773743,0.037725646048784256,NA,NA
13,0.999676525592804,0.00394852552562952,NA,NA
14,0.9991081357002258,0.02499563619494438,NA,NA
15,0.9994943141937256,0.005027284380048513,NA,NA
16,1.0,3.7667587093892507e-07,NA,NA
17,0.9987173676490784,0.03394215926527977,NA,NA
18,1.0,8.994507916249006e-10,NA,NA
19,0.9988563656806946,0.03650323674082756,NA,NA
20,0.9999997615814209,1.2280414694032515e-06,NA,NA
21,0.9983505606651306,0.046856921166181564,NA,NA
22,0.9999997615814209,2.1005703274568077e-06,NA,NA
23,0.998887836933136,0.016541892662644386,NA,NA
24,0.9999991059303284,2.5751562134246342e-05,NA,NA
25,0.9990620613098145,0.021086592227220535,NA,NA
26,0.9997937679290771,0.0023647192865610123,NA,NA
27,1.0,9.29126375837086e-09,NA,NA
28,0.9988594055175781,0.024688584730029106,NA,NA
29,1.0,2.3194886011879134e-07,NA,NA
30,0.9986434578895569,0.03987911343574524,NA,NA
31,0.9999997615814209,9.781792869034689e-07,NA,NA
32,0.9990811944007874,0.017754433676600456,NA,NA
33,0.9999995231628418,1.0090763680636883e-05,NA,NA
34,0.999026894569397,0.023072708398103714,NA,NA
35,0.9999992847442627,3.5939542613050435e-06,NA,NA
36,0.9989360570907593,0.027780301868915558,NA,NA
37,0.9999974370002747,4.684921441366896e-05,NA,NA
38,0.9992959499359131,0.044203564524650574,NA,NA
39,0.9997548460960388,0.004782022908329964,NA,NA
40,1.0,1.9050481192550706e-09,NA,NA
41,0.9992582201957703,0.028215590864419937,NA,NA
42,0.9999997615814209,2.847331188604585e-06,NA,NA
43,0.9990071654319763,0.025352491065859795,NA,NA
44,0.9999995231628418,3.7746499401691835e-06,NA,NA
45,0.9990905523300171,0.04442834109067917,NA,NA
46,0.9999997615814209,1.145917849498801e-05,NA,NA
47,0.9990618824958801,0.024512048810720444,NA,NA
48,0.9999992847442627,8.659670129418373e-06,NA,NA
49,0.9990687370300293,0.024413494393229485,NA,NA
