epoch,accuracy,loss,val_accuracy,val_loss
0,0.9936609268188477,0.0344858281314373,NA,NA
1,0.9951843023300171,0.02771647647023201,NA,NA
2,0.996479332447052,0.02283448539674282,NA,NA
3,0.9964641332626343,0.0217900313436985,NA,NA
4,0.9966029524803162,0.020869847387075424,NA,NA
5,0.9967905879020691,0.019718248397111893,NA,NA
6,0.9968903064727783,0.019039001315832138,NA,NA
7,0.9969714283943176,0.018367378041148186,NA,NA
8,0.9970669746398926,0.017723146826028824,NA,NA
9,0.9971171021461487,0.01833990402519703,NA,NA
10,0.997063934803009,0.0185360386967659,NA,NA
11,0.9971661567687988,0.01815352588891983,NA,NA
12,0.9972010850906372,0.01744196005165577,NA,NA
13,0.9972201585769653,0.017913032323122025,NA,NA
14,0.9972447752952576,0.017663856968283653,NA,NA
15,0.9972381591796875,0.017847498878836632,NA,NA
16,0.9973008632659912,0.017369380220770836,NA,NA
17,0.9972980618476868,0.017602456733584404,NA,NA
18,0.9972978234291077,0.017380941659212112,NA,NA
19,0.9973561763763428,0.017025290057063103,NA,NA
20,0.9973469972610474,0.01715284027159214,NA,NA
21,0.997382640838623,0.017006857320666313,NA,NA
22,0.9973980188369751,0.01718033105134964,NA,NA
23,0.9973991513252258,0.01742662489414215,NA,NA
24,0.9973869919776917,0.01728048175573349,NA,NA
25,0.9974391460418701,0.01677996665239334,NA,NA
26,0.997373640537262,0.0178297720849514,NA,NA
27,0.9973915815353394,0.017791980877518654,NA,NA
28,0.9973238110542297,0.01836080104112625,NA,NA
29,0.9973899722099304,0.017983868718147278,NA,NA
