epoch,accuracy,loss,val_accuracy,val_loss
0,0.9869207143783569,0.0561949759721756,NA,NA
1,0.9926910996437073,0.036293335258960724,NA,NA
2,0.9934300184249878,0.03343867138028145,NA,NA
3,0.9944941401481628,0.028396397829055786,NA,NA
4,0.9938633441925049,0.03185558691620827,NA,NA
5,0.9939894080162048,0.0315253920853138,NA,NA
6,0.9941101670265198,0.03132416680455208,NA,NA
7,0.9942346215248108,0.031182371079921722,NA,NA
8,0.9942631721496582,0.031088504940271378,NA,NA
9,0.9950150847434998,0.02705715037882328,NA,NA
10,0.9942643642425537,0.03098192997276783,NA,NA
11,0.9942644834518433,0.030950048938393593,NA,NA
12,0.9949477910995483,0.027227601036429405,NA,NA
13,0.9942646622657776,0.030923787504434586,NA,NA
14,0.9942938685417175,0.030956020578742027,NA,NA
15,0.9942737221717834,0.030907630920410156,NA,NA
16,0.9942693710327148,0.03089992329478264,NA,NA
17,0.9943245053291321,0.030931923538446426,NA,NA
18,0.9950323104858398,0.026887686923146248,NA,NA
19,0.994287371635437,0.030892319977283478,NA,NA
20,0.9943041205406189,0.03089330531656742,NA,NA
21,0.9949908256530762,0.027222979813814163,NA,NA
22,0.9943313002586365,0.030899398028850555,NA,NA
23,0.9943492412567139,0.030900685116648674,NA,NA
24,0.9943682551383972,0.03090207278728485,NA,NA
